Sales,City,State,Region,Category,Product Name
113.89,Seattle,Washington,West,Furniture,Harbour Creations 67200 Series Stacking Chairs
105.58,Seattle,Washington,West,Technology,Clarity 53712
24.85,Grand Rapids,Michigan,Central,Office Supplies,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes"
60.31,Philadelphia,Pennsylvania,East,Furniture,"Eldon Executive Woodline II Desk Accessories, Mahogany"
7.06,Chicago,Illinois,Central,Office Supplies,Prang Colored Pencils
27.18,Chicago,Illinois,Central,Technology,Spigen Samsung Galaxy S5 Case Wallet
107.98,Seattle,Washington,West,Technology,Logitech Mobile Speakerphone P710e -ÿspeaker phone
19.30,Seattle,Washington,West,Office Supplies,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
4.61,Jacksonville,Florida,South,Office Supplies,Avery File Folder Labels
79.97,Franklin,Tennessee,South,Furniture,Hon 61000 Series Interactive Training Tables
2.95,Franklin,Tennessee,South,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
3.14,Highland Park,Illinois,Central,Office Supplies,XtraLife ClearVue Slant-D Ring Binders by Cardinal
20.74,Pasadena,Texas,Central,Office Supplies,Xerox 221
99.98,San Francisco,California,West,Technology,Case Logic 2.4GHz Wireless Keyboard
733.95,San Francisco,California,West,Office Supplies,Xerox 1941
241.44,San Francisco,California,West,Office Supplies,APC 7 Outlet Network SurgeArrest Surge Protector
10.08,Miami,Florida,South,Office Supplies,Avery 518
281.90,Philadelphia,Pennsylvania,East,Office Supplies,Fellowes High-Stak Drawer Files
201.43,Philadelphia,Pennsylvania,East,Office Supplies,Airmail Envelopes
135.98,Decatur,Alabama,South,Technology,Nortel Networks T7316 E Nt8 B27
44.95,Decatur,Alabama,South,Technology,Plantronics Encore H101 Dual EarpiecesÿHeadset
2.97,Sioux Falls,South Dakota,Central,Technology,Maxell 4.7GB DVD-R 5/Pack
6.54,Sioux Falls,South Dakota,Central,Office Supplies,Advantus Push Pins
7.92,Visalia,California,West,Technology,Maxell 4.7GB DVD-R 5/Pack
203.92,Los Angeles,California,West,Furniture,"Global Deluxe Stacking Chair, Gray"
3359.95,Los Angeles,California,West,Technology,Canon Imageclass D680 Copier / Fax
18.24,Overland Park,Kansas,Central,Office Supplies,Staples
27.78,Overland Park,Kansas,Central,Office Supplies,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set"
22.96,Alexandria,Virginia,South,Office Supplies,Crayola Colored Pencils
28.99,Alexandria,Virginia,South,Technology,AT&T CL82213
12.96,Alexandria,Virginia,South,Office Supplies,Xerox 1957
22.96,Alexandria,Virginia,South,Office Supplies,Newell 321
4164.05,Alexandria,Virginia,South,Office Supplies,Martin Yale Chadless Opener Electric Letter Opener
47.98,Raleigh,North Carolina,South,Technology,Logitech Trackman Marble Mouse
4.62,Raleigh,North Carolina,South,Office Supplies,Xerox 1924
15.24,New York City,New York,East,Furniture,"Master Caster Door Stop, Brown"
63.92,Fairfield,Ohio,East,Office Supplies,"Premier Elliptical Ring Binder, Black"
6.56,Muskogee,Oklahoma,Central,Office Supplies,Newell 351
13.11,Muskogee,Oklahoma,Central,Office Supplies,Disposable Triple-Filter Dust Bags
494.38,Temecula,California,West,Technology,Plantronics Voyager Pro Legend
29.20,Temecula,California,West,Office Supplies,"Angle-D Binders with Locking Rings, Label Holders"
248.85,Temecula,California,West,Technology,Logitech K350 2.4Ghz Wireless Keyboard
36.24,Temecula,California,West,Technology,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive
11.68,Sterling Heights,Michigan,Central,Office Supplies,Newell 312
11.91,San Diego,California,West,Office Supplies,Acme Rosewood Handle Letter Opener
3.48,San Diego,California,West,Furniture,"Eldon Regeneration Recycled Desk Accessories, Smoke"
30.96,Dallas,Texas,Central,Office Supplies,GBC Durable Plastic Covers
1704.89,New York City,New York,East,Technology,Fellowes Powershred HS-440 4-Sheet High Security Shredder
19.19,Phoenix,Arizona,West,Office Supplies,Cardinal EasyOpen D-Ring Binders
121.79,Phoenix,Arizona,West,Office Supplies,Fellowes Superior 10 Outlet Split Surge Protector
1919.98,San Francisco,California,West,Technology,Bady BDG101FRU Card Printer
51.00,Philadelphia,Pennsylvania,East,Office Supplies,Fellowes PB200 Plastic Comb Binding Machine
76.79,Philadelphia,Pennsylvania,East,Office Supplies,Safco Industrial Wire Shelving
539.96,Philadelphia,Pennsylvania,East,Technology,Motorola Droid Maxx
60.31,Philadelphia,Pennsylvania,East,Furniture,"Eldon Executive Woodline II Desk Accessories, Mahogany"
1.94,Philadelphia,Pennsylvania,East,Office Supplies,Peel & Stick Add-On Corner Pockets
12.98,Laredo,Texas,Central,Office Supplies,Fashion Color Clasp Envelopes
217.58,Laredo,Texas,Central,Technology,"Plantronics CS 50-USB -ÿheadsetÿ- Convertible, Monaural"
328.78,Laredo,Texas,Central,Technology,AT&T 1080 Corded phone
2.29,Laredo,Texas,Central,Office Supplies,Acco Hanging Data Binders
47.98,Laredo,Texas,Central,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling
25.34,New York City,New York,East,Office Supplies,"Wilson Jones 1"" Hanging DublLock Ring Binders"
232.40,New York City,New York,East,Office Supplies,Avery Arch Ring Binders
86.45,Gulfport,Mississippi,South,Furniture,"Eldon Image Series Desk Accessories, Ebony"
603.92,San Diego,California,West,Furniture,DMI Arturo Collection Mission-style Design Wood Chair
81.98,San Diego,California,West,Office Supplies,Xerox 1919
271.76,Oceanside,New York,East,Furniture,DMI Arturo Collection Mission-style Design Wood Chair
14.38,Oceanside,New York,East,Office Supplies,"DXL Angle-View Binders with Locking Rings, Black"
341.96,Round Rock,Texas,Central,Furniture,Tenex Antistatic Computer Chair Mats
181.35,Redlands,California,West,Office Supplies,Boston 19500 Mighty Mite Electric Pencil Sharpener
8.64,Redlands,California,West,Office Supplies,Avery 474
43.51,Columbia,Tennessee,South,Office Supplies,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags
662.88,Columbia,Tennessee,South,Furniture,SAFCO Arco Folding Chair
25.92,Columbia,Tennessee,South,Office Supplies,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)
68.94,New York City,New York,East,Office Supplies,Belkin F5C206VTEL 6 Outlet Surge
128.82,New York City,New York,East,Furniture,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock"
896.99,Houston,Texas,Central,Office Supplies,GBC DocuBind TL300 Electric Binding System
1.23,Houston,Texas,Central,Office Supplies,"Universal Recycled Hanging Pressboard Report Binders, Letter Size"
67.56,Houston,Texas,Central,Office Supplies,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
21.72,Houston,Texas,Central,Office Supplies,"Wirebound Message Book, 4 per Page"
262.34,Houston,Texas,Central,Office Supplies,Xerox 1893
148.48,Houston,Texas,Central,Technology,Geemarc AmpliPOWER60
241.18,Houston,Texas,Central,Technology,Classic Ivory AntiqueÿTelephoneÿZL1810
227.98,Chicago,Illinois,Central,Technology,Kensington Expert Mouse Optical USB Trackball for PC or Mac
52.68,Chicago,Illinois,Central,Technology,Samsung HM1900 Bluetooth Headset
2.03,Chicago,Illinois,Central,Furniture,"Master Caster Door Stop, Gray"
17.12,Oakland,California,West,Office Supplies,Newell 336
431.97,Oakland,California,West,Technology,Cisco 8x8 Inc. 6753i IP Business Phone System
129.92,Oakland,California,West,Furniture,Tenex Chairmats For Use with Hard Floors
568.73,Oakland,California,West,Furniture,Chromcraft Rectangular Conference Tables
117.14,Oakland,California,West,Office Supplies,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""
203.52,Oakland,California,West,Office Supplies,Fellowes Command Center 5-outlet power strip
51.75,Oakland,California,West,Office Supplies,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
122.97,Quincy,Massachusetts,East,Office Supplies,Xerox 1919
244.62,Quincy,Massachusetts,East,Furniture,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black"
59.97,Quincy,Massachusetts,East,Technology,PureGear Roll-On Screen Protector
81.54,Quincy,Massachusetts,East,Office Supplies,Southworth 25% Cotton Linen-Finish Paper & Envelopes
11.68,Quincy,Massachusetts,East,Office Supplies,Staples
29.00,Quincy,Massachusetts,East,Office Supplies,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
50.80,Yucaipa,California,West,Office Supplies,50 Colored Long Pencils
16.03,Chicago,Illinois,Central,Office Supplies,Avery Recycled Flexi-View Covers for Binding Systems
15.71,Seattle,Washington,West,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
89.97,New York City,New York,East,Technology,Belkin F8E887 USB Wired Ergonomic Keyboard
436.00,San Diego,California,West,Furniture,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases"
83.98,San Diego,California,West,Technology,netTALK DUO VoIP Telephone Service
359.98,Bristol,Connecticut,East,Technology,Polycom VVX 310 VoIP phone
70.56,Bristol,Connecticut,East,Furniture,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"
20.88,Bristol,Connecticut,East,Office Supplies,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack"
3.81,Bristol,Connecticut,East,Office Supplies,Acco Hanging Data Binders
73.01,Chicago,Illinois,Central,Office Supplies,Easy-staple paper
3.21,Chicago,Illinois,Central,Office Supplies,Insertable Tab Post Binder Dividers
26.18,Chicago,Illinois,Central,Technology,Logitech Desktop MK120 Mouse and keyboard Combo
30.44,New York City,New York,East,Office Supplies,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page"
35.28,New York City,New York,East,Furniture,"Executive Impressions 10"" Spectator Wall Clock"
19.44,Revere,Massachusetts,East,Office Supplies,Xerox 222
37.88,Revere,Massachusetts,East,Office Supplies,Flexible Leather- Look Classic Collection Ring Binder
9.55,Houston,Texas,Central,Furniture,Staple-based wall hangings
290.67,Mission Viejo,California,West,Furniture,"Sauder Facets Collection Library, Sky Alder Finish"
10.37,Dallas,Texas,Central,Office Supplies,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
14.35,Dallas,Texas,Central,Office Supplies,Xerox 1895
141.96,Las Vegas,Nevada,West,Furniture,"Hon Metal Bookcases, Putty"
66.05,Las Vegas,Nevada,West,Office Supplies,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
1287.45,Norman,Oklahoma,Central,Technology,LogitechÿP710e Mobile Speakerphone
25.82,San Francisco,California,West,Office Supplies,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11"""
160.96,San Francisco,California,West,Office Supplies,APC 7 Outlet Network SurgeArrest Surge Protector
28.44,Hempstead,New York,East,Furniture,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7"
364.41,Hempstead,New York,East,Furniture,Office Star - Ergonomically Designed Knee Chair
39.96,Hempstead,New York,East,Technology,Square Credit Card Reader
361.76,Hempstead,New York,East,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black"
111.67,Conroe,Texas,Central,Office Supplies,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost"
13.78,Houston,Texas,Central,Office Supplies,GBC Plasticlear Binding Covers
10.27,Houston,Texas,Central,Office Supplies,Xerox 1900
24.05,Philadelphia,Pennsylvania,East,Furniture,OIC Stacking Trays
2.90,Tampa,Florida,South,Office Supplies,Convenience Packs of Business Envelopes
17.94,New York City,New York,East,Office Supplies,Wausau Papers Astrobrights Colored Envelopes
384.17,New York City,New York,East,Furniture,"Global Armless Task Chair, Royal Blue"
1799.75,New York City,New York,East,Technology,Wilson SignalBoost 841262 DB PRO Amplifier Kit
580.67,Charlotte,North Carolina,South,Office Supplies,Adjustable Depth Letter/Legal Cart
18.94,Charlotte,North Carolina,South,Office Supplies,Staples
222.38,Charlotte,North Carolina,South,Technology,Toshiba IPT2010-SD IPÿTelephone
50.45,Charlotte,North Carolina,South,Office Supplies,"Performers Binder/Pad Holder, Black"
154.76,Charlotte,North Carolina,South,Furniture,KI Adjustable-Height Table
6.85,Dallas,Texas,Central,Office Supplies,Xerox 1953
1091.17,Seattle,Washington,West,Technology,Cisco Unified IP Phone 7945G VoIP phone
219.17,Seattle,Washington,West,Technology,Jawbone MINI JAMBOX Wireless Bluetooth Speaker
6.93,Pasadena,Texas,Central,Office Supplies,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges
40.03,Philadelphia,Pennsylvania,East,Office Supplies,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"
443.92,Indianapolis,Indiana,Central,Office Supplies,"Carina Mini System Audio Rack, Model AR050B"
169.99,Indianapolis,Indiana,Central,Office Supplies,Fellowes PB200 Plastic Comb Binding Machine
25.92,Indianapolis,Indiana,Central,Office Supplies,Xerox 226
36.99,Richmond,Kentucky,South,Technology,"Logitech B530 USBÿHeadsetÿ-ÿheadsetÿ- Full size, Binaural"
629.10,Richmond,Kentucky,South,Office Supplies,Multicolor Computer Printout Paper
193.95,Richmond,Kentucky,South,Office Supplies,Space Solutions Commercial Steel Shelving
5.46,Richmond,Kentucky,South,Office Supplies,Newell 322
22.29,Tinley Park,Illinois,Central,Furniture,Staple-based wall hangings
65.42,Houston,Texas,Central,Furniture,Eldon Executive Woodline II Cherry Finish Desk Accessories
77.88,Los Angeles,California,West,Office Supplies,"Eldon Base for stackable storage shelf, platinum"
281.37,Columbus,Ohio,East,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black"
281.37,Columbus,Ohio,East,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black"
7.49,Columbus,Ohio,East,Office Supplies,Zipper Ring Binder Pockets
22.34,Columbus,Ohio,East,Furniture,G.E. Halogen Desk Lamp Bulbs
10.37,Columbus,Ohio,East,Office Supplies,Xerox 222
65.79,San Francisco,California,West,Office Supplies,Strathmore Photo Frame Cards
271.98,San Francisco,California,West,Office Supplies,Fellowes PB200 Plastic Comb Binding Machine
11.76,San Francisco,California,West,Office Supplies,Newell 343
77.52,San Francisco,California,West,Office Supplies,Xerox 1944
48.64,San Francisco,California,West,Office Supplies,Ibico Plastic Spiral Binding Combs
1.81,Madison,Wisconsin,Central,Office Supplies,Colored Push Pins
8.26,Madison,Wisconsin,Central,Office Supplies,"ACCOHIDE 3-Ring Binder, Blue, 1"""
43.56,Aurora,Colorado,West,Office Supplies,Belkin 6 Outlet Metallic Surge Strip
5.84,Aurora,Colorado,West,Office Supplies,Acme Value Line Scissors
271.76,New York City,New York,East,Furniture,"Global Airflow Leather Mesh Back Chair, Black"
262.24,Los Angeles,California,West,Office Supplies,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center
182.72,Los Angeles,California,West,Office Supplies,Xerox 1991
131.60,Los Angeles,California,West,Technology,ImationÿClip USBÿflash driveÿ- 8 GB
22.72,Los Angeles,California,West,Office Supplies,"Wilson Jones Hanging View Binder, White, 1"""
558.40,Los Angeles,California,West,Technology,Okidata C331dn Printer
15.24,Dubuque,Iowa,Central,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red"
1408.10,Dubuque,Iowa,Central,Furniture,Hon Olson Stacker Stools
32.90,Lancaster,Ohio,East,Office Supplies,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"
215.15,Lancaster,Ohio,East,Furniture,"Bevis Round Conference Table Top, X-Base"
30.96,Lancaster,Ohio,East,Office Supplies,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
29.79,Inglewood,California,West,Office Supplies,Akro-Mils 12-Gallon Tote
128.90,Inglewood,California,West,Furniture,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48"""
60.12,Inglewood,California,West,Office Supplies,Xerox 1968
24.82,Bellevue,Washington,West,Office Supplies,GBC Wire Binding Combs
14.98,Bellevue,Washington,West,Office Supplies,Zipper Ring Binder Pockets
15.08,Chicago,Illinois,Central,Office Supplies,Vinyl Sectional Post Binders
24.29,Chicago,Illinois,Central,Furniture,"DAX Metal Frame, Desktop, Stepped-Edge"
16.19,Dallas,Texas,Central,Furniture,"DAX Metal Frame, Desktop, Stepped-Edge"
251.01,Dallas,Texas,Central,Furniture,"Bevis Round Conference Table Top, X-Base"
54.19,Dallas,Texas,Central,Office Supplies,X-Rack File for Hanging Folders
4.30,San Francisco,California,West,Office Supplies,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""
108.92,New York City,New York,East,Office Supplies,"Southworth 100% R‚sum‚ Paper, 24lb."
16.74,New York City,New York,East,Office Supplies,Staple envelope
2504.74,New York City,New York,East,Office Supplies,Hoover Shoulder Vac Commercial Portable Vacuum
84.78,Philadelphia,Pennsylvania,East,Office Supplies,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
29.90,Newark,Delaware,East,Office Supplies,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
70.88,New York City,New York,East,Office Supplies,Easy-staple paper
3.76,Auburn,Alabama,South,Office Supplies,"OIC #2 Pencils, Medium Soft"
27.26,Los Angeles,California,West,Office Supplies,GBC Recycled VeloBinder Covers
56.65,San Francisco,California,West,Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room"
14.97,San Francisco,California,West,Office Supplies,Pizazz Global Quick File
4.02,San Francisco,California,West,Office Supplies,Ideal Clamps
471.92,Raleigh,North Carolina,South,Technology,Polycom VoiceStation 500 Conferenceÿphone
58.72,Macon,Georgia,South,Office Supplies,"XtraLife ClearVue Slant-D Ring Binder, White, 3"""
5.16,Nashville,Tennessee,South,Office Supplies,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box"
